web adress,name,ticker,ico success,industry,platform,ieo,mininvest,country,kyc,wlist,regulkyc,regtax,restusa,restchina,tokens f sale,accepting,eth,btc,fiat,ltc,dash,xrp,zec,neo,eos,other,protocol type,distributed in ico,softcap,hardcap,amount raised,circsupply,price mkt,price pre ico,price ico,regulkyc dates,pre ico starts,pre ico ends,total days,ico starts,ico ends,total days.1,artificial intelligence,art,banking,big data,business services,charity,communication,cryptocurrency,education,electronics,energy,enterntainment,health,infrastructre,internet,investment,legal,manufacturing,media,platform.1,real estate,retail,smart contract,software,sports,tourism,virtual reality,other.1,name_std,symbol_std,softcap_usd,hardcap_usd,amount raised_usd,ico_successful,regulkyc dates_parsed
/ico/joint-ventures,Joint Ventures,JOINT,1,15,6.0,0,0.0,0,0.0,0.0,,,0,0,100000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.162,,79206756.94,2000000.0,17969302.0,0.00120049,,0.071,,,,0,2018-04-07,2018-05-30,53.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jointventures,JOINT,,79206756.94,2000000.0,1,
/ico/dein-anteil,Dein Anteil,DAT Token,0,8,6.0,0,1.0,6,0.0,1.0,1.0,0.0,0,0,300000000.0,"BTC, ETH, ZEC, DASH",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.6,10000000.0,50000000.0,0.0,1001935124.0,0.00117473,,170.95,0,2018-09-21,2018-10-21,30,2018-10-21,2019-01-20,91.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,deinanteil,DAT,10000000.0,50000000.0,0.0,0,1970-01-01
/ico/global-pay-net,Global Pay Net,GLPN,0,20,0.0,0,0.0,3,0.0,0.0,1.0,1.0,0,0,500000.0,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.00116215,1 GLPN = 0.09 USD,0.23,2013-03-18 00:00:00,,,0,2018-05-24,2018-08-24,92.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,globalpaynet,GLPN,,,0.0,0,2013-03-18
/ico/youtoken,YouToken,YTN,0,20,0.0,0,1.0,3,1.0,0.0,1.0,1.0,1,1,1000000000.0," ETH, Fiat",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.35,3000000.0,50000000.0,0.0,25872000.0,0.00116215,,0.15,2013-03-18 00:00:00,2018-02-01,2018-04-01,59,2018-09-17,2018-11-19,63.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,youtoken,YTN,3000000.0,50000000.0,0.0,0,2013-03-18
/ico/blockkonnect,Blockkonnect,XBT Token,0,7,6.0,0,1.0,2,0.0,0.0,1.0,1.0,0,0,108324000.0,"BTC, ETH, LTC, BCH, XRP",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.68,750000.0,900000.0,0.0,0.0,0.00116215,,0.015,0,,,0,2018-08-20,2018-10-17,58.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blockkonnect,XBT,750000.0,900000.0,0.0,0,1970-01-01
/ico/exbitrade,Exbitrade,XBT Token,0,20,6.0,0,0.0,0,1.0,0.0,,,1,0,550000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.55,1445760.0,63365405.56,0.0,0.0,0.00116215,,0.0113,,2018-07-04,2018-08-02,29,2018-08-03,2018-08-31,28.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exbitrade,XBT,1445760.0,63365405.56,0.0,0,
/ico/coinfi,CoinFi,COF,1,20,6.0,0,0.0,7,0.0,0.0,0.0,0.0,1,0,150000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,,15000000.0,15000000.0,35999897.0,0.00115833,1 COF = 0.1 USD,0.15,2018-11-01 00:00:00,2018-01-15,2018-02-08,24,2018-02-08,2018-02-18,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coinfi,COF,,15000000.0,15000000.0,1,2018-11-01
/ico/bit-game,BIT.GAME,BGX,1,12,6.0,0,1.0,1,1.0,1.0,1.0,0.0,1,1,3000000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,2409600.0,190096216.67,6652363.0,0.0,0.00114701,1 BGX = 0.01 USD,0.01,2017-08-01 00:00:00,,,0,2018-05-08,2018-06-08,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bitgame,BGX,2409600.0,190096216.67,6652363.0,1,2017-08-01
/ico/cappasity,Cappasity,CAPP,1,24,6.0,0,1.0,9,,,0.0,0.0,0,0,663000000.0," BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7,,20000000.0,2301451.0,538169148.0,0.00113116,,0.008,2018-02-28 00:00:00,,,0,2018-02-22,2018-03-22,28.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cappasity,CAPP,,20000000.0,2301451.0,1,2018-02-28
/ico/kaiser,Kaiser,KISC,0,0,6.0,0,0.0,0,1.0,0.0,,,0,0,4000000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,4407228.0,1762891100.0,0.0,0.0,0.00111246,1 KISC = 0.06 USD,0.08,,2019-01-06,2019-01-17,11,2019-01-18,2019-01-28,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kaiser,KISC,4407228.0,1762891100.0,0.0,0,
/ico/flying-money,Flying Money,FML,0,20,6.0,0,0.0,7,1.0,0.0,0.0,0.0,1,0,65000000.0,"BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.56,2500000.0,35000000.0,0.0,0.0,0.00109064,1 FML = 0.5 USD,1.0,2018-11-01 00:00:00,2018-01-31,2018-03-29,57,2018-03-30,2018-04-30,31.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flyingmoney,FML,2500000.0,35000000.0,0.0,0,2018-11-01
/ico/mbys,MBYS,MESH,0,20,6.0,0,1.0,4,1.0,1.0,1.0,0.0,1,1,22950000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.51,5000000.0,18000000.0,0.0,0.0,0.00108189,,0.2826,2017-11-27 00:00:00,2018-05-05,2018-06-05,31,2018-07-05,2018-08-15,41.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mbys,MESH,5000000.0,18000000.0,0.0,0,2017-11-27
/ico/blockmesh,BlockMesh,MESH,1,8,6.0,0,0.0,0,,,,,0,0,220000000.0,"BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.11,1000000.0,10000000.0,3486451.0,0.0,0.00108189,,0.043,,2017-12-01,2017-12-07,6,2018-02-28,2018-03-31,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blockmesh,MESH,1000000.0,10000000.0,3486451.0,1,
/ico/ubcoin-market,Ubcoin Market,UBC,1,20,6.0,0,1.0,15,0.0,0.0,1.0,1.0,0,0,325000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,963840.0,183759676.11,7477737.0,342272358.0,0.00105369,1 UBC = 0.00005 ETH,0.0343,2015-10-04 00:00:00,,,0,2018-04-02,2018-08-27,147.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ubcoinmarket,UBC,963840.0,183759676.11,7477737.0,1,2015-10-04
/ico/dxchain,DxChain,DX,1,4,6.0,0,1.0,1,1.0,1.0,1.0,0.0,0,0,,,,,,,,,,,,,6.0,0.22,,,3052468.0,50000000000.0,0.00104603,,0.0014,2017-08-01 00:00:00,,,0,2018-08-03,2018-08-06,3.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dxchain,DX,,,3052468.0,1,2017-08-01
/ico/kickcity,KickCity,KCY,1,12,6.0,0,1.0,3,1.0,1.0,1.0,1.0,0,0,160000000.0,"BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.64,,12500000.0,1000000.0,0.0,0.00103018,,0.1,2013-03-18 00:00:00,2017-10-04,2017-10-18,14,2018-03-01,2018-05-08,68.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kickcity,KCY,,12500000.0,1000000.0,1,2013-03-18
/ico/xenoverse,Xenoverse,XENO,0,20,6.0,0,0.0,0,,,,,0,0,,"USDT, BIX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,,,150000.0,0.0,0.0,0.00102807,,0.005,,,,0,2019-07-14,2019-07-15,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,xenoverse,XENO,,150000.0,0.0,0,
/ico/squeezer,Squeezer,SQR,1,14,6.0,1,1.0,19,1.0,0.0,1.0,,1,1,75000000.0," ETH, Fiat",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,,,9000000.0,0.0,0.00102151,,0.2,2010-06-01 00:00:00,2018-05-14,2018-05-31,17,2019-06-10,2019-06-20,10.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,squeezer,SQR,,,9000000.0,1,2010-06-01
/ico/mark-space,MARK.SPACE,MRK,1,20,6.0,0,0.0,1,,,1.0,0.0,0,0,885000000.0,"ETH, BTC, Fiat",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,7228800.0,1900962166.67,10650000.0,0.0,0.0010072,1 MRK = 0.1 USD,0.1,2017-08-01 00:00:00,2017-11-01,2017-12-28,57,2018-01-23,2018-02-28,36.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,markspace,MRK,7228800.0,1900962166.67,10650000.0,1,2017-08-01
/ico/wegen,WeGen,WGC,0,20,6.0,1,0.0,0,,,,,0,0,4500000000.0,"PROB, USDT, BTC, ETH, XRP",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.3,15000000.0,16400000.0,0.0,0.0,0.0010072,,0.014,,,,0,2019-03-18,2019-03-27,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wegen,WGC,15000000.0,16400000.0,0.0,0,
/ico/cryptyk,Cryptyk,CTK Token,0,4,6.0,0,1.0,3,1.0,0.0,1.0,1.0,1,1,250000000.0," ETH, BTC, USD",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.33,3000000.0,25000000.0,0.0,0.0,0.00100411,,0.125,2013-03-18 00:00:00,2018-02-08,2018-11-23,288,2018-11-28,2019-02-08,72.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cryptyk,CTK,3000000.0,25000000.0,0.0,0,2013-03-18
/ico/bitscreener,BitScreener,BITX,1,4,6.0,0,1.0,1,1.0,1.0,1.0,0.0,1,0,139500000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.31,520910.0,95048108.33,6910800.0,166778642.0,0.00099065,,0.083,2017-08-01 00:00:00,,,0,2018-05-19,2018-07-04,46.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bitscreener,BITX,520910.0,95048108.33,6910800.0,1,2017-08-01
/ico/bob-s-repair,Bob's Repair,BOB,1,8,6.0,0,0.0,3,1.0,1.0,1.0,1.0,1,1,180000000.0,"ETH, BTC, Fiat",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,2891520.0,190096216.67,18638214.0,265222314.0,0.00098875,,0.1273,2013-03-18 00:00:00,2018-01-04,2018-02-04,31,2018-04-04,2018-05-10,36.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bobsrepair,BOB,2891520.0,190096216.67,18638214.0,1,2013-03-18
/ico/disciplina-by-teachmeplease,DISCIPLINA by TeachMePlease,DSCP,1,9,6.0,0,0.0,4,1.0,1.0,1.0,0.0,0,0,,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.55,3373440.0,215442378.89,13919544.0,0.0,0.00097465,,0.2362,2017-11-27 00:00:00,2018-07-16,2018-07-18,2,2018-07-18,2018-07-19,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disciplinabyteachmeplease,DSCP,3373440.0,215442378.89,13919544.0,1,2017-11-27
/ico/cool-cousin,Cool Cousin,CUZ,1,26,6.0,0,1.0,0,1.0,1.0,,,0,1,99000000.0,"BTC, ETH, USD",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.33,1927680.0,110889459.72,9743582.0,0.0,0.00097133,,0.1578,,,,0,2018-04-03,2018-06-05,63.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coolcousin,CUZ,1927680.0,110889459.72,9743582.0,1,
/ico/metamorph-pro,MetaMorph.pro,METM,0,8,6.0,0,1.0,10,1.0,0.0,1.0,1.0,1,1,120000000.0," ETH, BTC, Waves",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.48,1000000.0,15000000.0,0.0,139451911.0,0.00096308,1 METM = 0.08 USD,0.08,2018-04-01 00:00:00,2018-04-27,2018-06-27,61,2018-06-28,2018-08-14,47.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,metamorphpro,METM,1000000.0,15000000.0,0.0,0,2018-04-01
/ico/pledgecamp,Pledgecamp,PLG,1,5,6.0,0,1.0,9,1.0,1.0,1.0,0.0,1,1,30000000000.0,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2,,3000000.0,700000.0,0.0,0.00095108,,0.0001,2018-02-28 00:00:00,,,0,2019-02-18,2019-03-19,29.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pledgecamp,PLG,,3000000.0,700000.0,1,2018-02-28
/ico/trias,Trias,TRY,0,20,6.0,1,1.0,0,,,,,0,0,, BTC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7,,10780000.0,0.0,892926990.0,0.00094364,,,,,,0,2019-04-30,2019-05-14,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trias,TRY,,10780000.0,0.0,0,
/ico/myanmar-gold-coin,Myanmar Gold Coin,MGC,0,8,6.0,0,0.0,0,1.0,0.0,,,1,0,1000000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3,,55000000.0,0.0,0.0,0.00092972,,0.2,,,,0,2018-10-01,2018-11-30,60.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,myanmargoldcoin,MGC,,55000000.0,0.0,0,
/ico/zeux,Zeux,ZUC,1,3,6.0,1,0.0,2,1.0,0.0,1.0,1.0,1,0,51575000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.07,2409600.0,57028865.0,2671200.0,0.0,0.00090101,1 ZUC = 0.0002 ETH,0.0191,0,2019-05-01,2019-05-07,6,2019-06-07,2019-07-05,28.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,zeux,ZUC,2409600.0,57028865.0,2671200.0,1,1970-01-01
/ico/cryptoworld,CryptoWorld,CWV,0,8,6.0,0,0.0,1,0.0,0.0,1.0,0.0,1,1,4000000000.0,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4,,253461622.22,0.0,0.0,0.00089686,,0.0049,2017-08-01 00:00:00,,,0,2018-02-03,2018-03-31,56.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cryptoworld,CWV,,253461622.22,0.0,0,2017-08-01
/ico/elysian,Elysian,ELY,1,1,6.0,0,0.0,19,1.0,1.0,1.0,,1,1,230000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.23,3000000.0,7000000.0,7000000.0,115000000.0,0.00089306,1 ELY = 0.06 USD,0.12,2010-06-01 00:00:00,2018-06-04,2018-06-17,13,2018-06-18,2018-07-08,20.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,elysian,ELY,3000000.0,7000000.0,7000000.0,1,2010-06-01
/ico/saturn-protocol,Saturn Network,SATURN,0,8,6.0,0,0.0,2,0.0,0.0,1.0,1.0,0,0,500000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,807216.0,63365405.56,51540.0,0.0,0.00089298,,0.0092,0,,,0,2018-05-01,2018-07-31,91.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saturnnetwork,SATURN,807216.0,63365405.56,51540.0,0,1970-01-01
/ico/mandala,Mandala,MDX,1,16,6.0,0,0.0,9,1.0,1.0,1.0,0.0,0,0,400000000.0," ETH, BTC, LTC",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.65,3000000.0,18000000.0,18000000.0,0.0,0.00087445,1 MDX = 0.07 USD,0.07,2018-02-28 00:00:00,2018-04-21,2018-05-31,40,2018-06-01,2018-07-13,42.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mandala,MDX,3000000.0,18000000.0,18000000.0,1,2018-02-28
/ico/midex,Midex,MDX,1,20,6.0,0,0.0,7,1.0,0.0,0.0,0.0,0,0,75000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.85,,18000000.0,22000000.0,0.0,0.00087445,1 PreMDX = 0.00108 ETH,1.0,2018-11-01 00:00:00,,,0,2018-01-15,2018-04-15,90.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,midex,MDX,,18000000.0,22000000.0,1,2018-11-01
/ico/botgaming,BotGaming,BOT Token,0,28,6.0,0,0.0,13,0.0,1.0,1.0,1.0,1,1,,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,5000000.0,20000000.0,0.0,40000000.0,0.0008666,,0.01,2017-08-24 00:00:00,2018-05-14,2018-06-11,28,2018-07-09,2018-08-06,28.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,botgaming,BOT,5000000.0,20000000.0,0.0,0,2017-08-24
/ico/remco,Remco,REMCO,0,20,6.0,0,0.0,3,1.0,0.0,1.0,1.0,0,0,1300000000.0,"ETH, BTC, BCH, VCASH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.65,6000000.0,60000000.0,0.0,0.0,0.00085952,,0.08,2013-03-18 00:00:00,2018-11-01,2018-11-30,29,2018-12-01,2019-03-31,120.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,remco,REMCO,6000000.0,60000000.0,0.0,0,2013-03-18
/ico/blockium,Blockium,BOK,0,8,6.0,1,0.0,0,,,,,0,0,650000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1,,,59800.0,0.0,0.00085225,,,,,,0,2019-06-24,2019-06-27,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blockium,BOK,,,59800.0,0,
/ico/refereum,Refereum,RFR,1,20,6.0,0,,3,,,1.0,1.0,0,0,2500000000.0,,,,,,,,,,,,6.0,0.5,,,40000000.0,4390794398.0,0.0008461,,0.01,2013-03-18 00:00:00,,,0,2018-02-12,2018-03-12,28.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,refereum,RFR,,,40000000.0,1,2013-03-18
/ico/pharmagenome,Pharmagenome,PGT,0,20,6.0,0,0.0,0,,,,,0,0,,"BTC, ETH",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,570288650.0,90000.0,0.0,0.00083907,,0.0,,,,0,2018-05-25,2018-06-08,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pharmagenome,PGT,,570288650.0,90000.0,0,
/ico/pungo,Pungo,PGT,1,8,0.0,0,0.0,0,1.0,0.0,,,1,1,7000000.0,,,,,,,,,,,,0.0,0.7,,3500000.0,3000000.0,0.0,0.00083907,,0.5,,,,0,2018-09-15,2018-11-15,61.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pungo,PGT,,3500000.0,3000000.0,1,
/ico/alt-planet,Alt Planet,APL,0,8,6.0,0,1.0,4,,,1.0,0.0,0,0,34000000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,4000000000.0,34000000000.0,0.0,14685096531.0,0.00083474,1 APL = 0.000001 ETH,0.0005,2017-11-27 00:00:00,2018-06-25,2018-07-22,27,2018-07-23,2018-08-19,27.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,altplanet,APL,4000000000.0,34000000000.0,0.0,0,2017-11-27
/ico/holo,Holo,HOT Token,1,7,6.0,0,1.0,14,1.0,1.0,1.0,0.0,1,1,250000000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.75,1100950.0,27546625.0,19389382.0,177619433541.0,0.00082824,,0.0001,2018-01-01 00:00:00,,,0,2018-03-29,2018-04-28,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,holo,HOT,1100950.0,27546625.0,19389382.0,1,2018-01-01
/ico/vestarin,Vestarin,VST,1,5,6.0,0,0.0,19,1.0,0.0,1.0,,0,0,47000000.0,ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,963840.0,221778919.44,2078600.0,0.0,0.00082792,,0.2079,2010-06-01 00:00:00,2018-01-30,2018-02-28,29,2018-03-05,2018-04-04,30.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vestarin,VST,963840.0,221778919.44,2078600.0,1,2010-06-01
/ico/xinfin,XinFin,XDCE,1,0,6.0,0,1.0,1,1.0,0.0,0.0,0.0,0,1,3000000000.0, ETH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1,4800000.0,12000000.0,15000000.0,0.0,0.00082758,1 XDCE = 0.0008 USD,0.0044,2017-08-01 00:00:00,2017-06-01,2017-07-31,60,2018-02-05,2018-03-15,38.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,xinfin,XDCE,4800000.0,12000000.0,15000000.0,1,2017-08-01
/ico/beat-1,Beat,BEAT,1,20,6.0,0,1.0,8,1.0,0.0,1.0,0.0,1,1,3500000000.0,"ETH, SEPA",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.7,,35000000.0,3670678.0,1226667278.0,0.00082226,,0.022,0,,,0,2018-01-23,2018-07-15,173.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beat,BEAT,,35000000.0,3670678.0,1,1970-01-01
/ico/personal-data-democracy,PDATA,PDATA,1,20,6.0,1,0.0,8,1.0,0.0,1.0,0.0,0,0,24000000.0,"ETH, BTC",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,500000.0,2000000.0,232250.0,0.0,0.00082126,1 PDATA = 0.08 USD,0.8,0,,,0,2019-05-11,2019-06-15,35.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pdata,PDATA,500000.0,2000000.0,232250.0,1,1970-01-01
